,TSLA,IBM
0,0.481943698345214,0.11102056404330228
1,0.43047769771092226,0.030101093001518208
2,0.46878318484500836,0.03390791348325695
3,0.5208468210526255,0.09251129565944513
4,0.47496063846417086,0.13844575171087095
5,0.4185566044508913,0.19975946196051309
6,0.41103623141284973,0.21540076217137424
7,0.38881091223387243,0.126891669023497
8,0.35839032124206327,0.03276167904161094
9,0.3769094714817169,0.07744398207662294
